clip_id,class_id,signer_id,view,repetition,path,split,fps,n_frames,duration,width,height,file_size,brightness_mean,brightness_std,blur_mean
S5-Q-frontal-2,Q,S5,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S5-Q-frontal-2.mp4,train,30.0,57,1.9,900,900,5772617,119.99104917695473,0.19395209753047668,2.174703887353808
S5-Q-frontal-3,Q,S5,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S5-Q-frontal-3.mp4,train,30.0,62,2.066666666666667,900,900,6278921,119.50153615520283,0.895890380110345,2.048033114818734
S5-Q-frontal-4,Q,S5,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S5-Q-frontal-4.mp4,train,30.0,64,2.1333333333333333,900,900,6481441,118.29878941798941,0.9777087757977295,1.980399101376314
S5-Q-frontal-5,Q,S5,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S5-Q-frontal-5.mp4,train,30.0,66,2.2,900,900,6683961,117.84716490299823,0.27984612373526035,2.0082451374585752
S5-X-frontal-1,X,S5,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S5-X-frontal-1.mp4,train,30.0,71,2.3666666666666667,900,900,7190261,123.58319197530865,0.4791046763085973,1.8746939523050985
S5-X-frontal-2,X,S5,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S5-X-frontal-2.mp4,train,30.0,67,2.2333333333333334,900,900,6785221,123.57639947089946,0.6976940867751074,1.9880248357456403
S5-X-frontal-3,X,S5,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S5-X-frontal-3.mp4,train,30.0,69,2.3,900,900,6987741,124.13336825396824,0.28937209770437466,1.9331604644231066
S5-X-frontal-4,X,S5,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S5-X-frontal-4.mp4,train,30.0,63,2.1,900,900,6380181,123.75685114638448,0.4249028655708474,1.977353586790123
S5-X-frontal-5,X,S5,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S5-X-frontal-5.mp4,train,30.0,64,2.1333333333333333,900,900,6481441,124.27758800705466,0.27128271165601425,1.905399445878242
S5-X-frontal-6,X,S5,frontal,6,..\..\src\datasets\MSL-dynamic-signs\train\S5-X-frontal-6.mp4,train,30.0,59,1.9666666666666666,900,900,5975137,124.89645185185185,0.7363901721156915,1.9195007961901132
S5-Z-frontal-1,Z,S5,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S5-Z-frontal-1.mp4,train,30.0,72,2.4,900,900,7291521,125.1563913580247,0.33726966263253844,1.41283394989369
S5-Z-frontal-2,Z,S5,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S5-Z-frontal-2.mp4,train,30.0,79,2.6333333333333333,900,900,8000341,125.36935601851852,0.10696620806633807,1.3925797832127342
S5-Z-frontal-3,Z,S5,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S5-Z-frontal-3.mp4,train,30.0,78,2.6,900,900,7899081,125.34364783950616,0.12566170359531278,1.3754543193427073
S5-Z-frontal-4,Z,S5,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S5-Z-frontal-4.mp4,train,30.0,74,2.466666666666667,900,900,7494041,125.42006990740741,0.24693981072395912,1.2819023122399407
S5-Z-frontal-5,Z,S5,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S5-Z-frontal-5.mp4,train,30.0,71,2.3666666666666667,900,900,7190261,125.36243148148148,0.4658381061894492,1.2214442677619646
S5-Z-frontal-6,Z,S5,frontal,6,..\..\src\datasets\MSL-dynamic-signs\train\S5-Z-frontal-6.mp4,train,30.0,64,2.1333333333333333,900,900,6481441,125.58588306878309,0.4031166581605556,1.1389394937681536
S5-Ñ-frontal-1,Ñ,S5,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S5-Ñ-frontal-1.mp4,train,30.0,57,1.9,900,900,5772617,122.66333045267488,0.25696167929707714,1.8691179006089014
S5-Ñ-frontal-2,Ñ,S5,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S5-Ñ-frontal-2.mp4,train,30.0,53,1.7666666666666666,900,900,5367577,122.60464176954731,0.4042466821925909,2.032101439343342
S5-Ñ-frontal-3,Ñ,S5,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S5-Ñ-frontal-3.mp4,train,30.0,64,2.1333333333333333,900,900,6481441,122.90228835978834,0.6131795508262884,1.9395066987730527
S5-Ñ-frontal-4,Ñ,S5,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S5-Ñ-frontal-4.mp4,train,30.0,80,2.6666666666666665,900,900,8101601,122.97797592592593,1.9561510638735549,1.8552770028541763
S5-Ñ-frontal-5,Ñ,S5,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S5-Ñ-frontal-5.mp4,train,30.0,71,2.3666666666666667,900,900,7190261,122.9393239197531,0.7501403657612079,1.8688364093838592
S5-Ñ-frontal-6,Ñ,S5,frontal,6,..\..\src\datasets\MSL-dynamic-signs\train\S5-Ñ-frontal-6.mp4,train,30.0,66,2.2,900,900,6683961,122.15019894179895,0.8981650169333935,1.8566647207688287
S5-Ñ-frontal-7,Ñ,S5,frontal,7,..\..\src\datasets\MSL-dynamic-signs\train\S5-Ñ-frontal-7.mp4,train,30.0,63,2.1,900,900,6380181,120.48959435626102,0.3136882666093528,1.779878826457857
S6-J-frontal-1,J,S6,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S6-J-frontal-1.mp4,train,30.0,84,2.8,900,900,8506641,137.89882277091905,0.16407027423021917,3.2465050528202006
S6-J-frontal-2,J,S6,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S6-J-frontal-2.mp4,train,30.0,79,2.6333333333333333,900,900,8000341,138.3574112654321,0.3693404005564122,3.471964795982701
S6-J-frontal-3,J,S6,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S6-J-frontal-3.mp4,train,30.0,65,2.1666666666666665,900,900,6582701,139.6162148148148,1.0136295132125572,3.434432434174668
S6-J-frontal-4,J,S6,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S6-J-frontal-4.mp4,train,30.0,66,2.2,900,900,6683961,140.60785961199295,0.23373550359354778,3.5071361431166856
S6-J-frontal-5,J,S6,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S6-J-frontal-5.mp4,train,30.0,78,2.6,900,900,7899081,140.84063055555555,0.2870873941044107,3.43754874452713
S6-K-frontal-1,K,S6,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S6-K-frontal-1.mp4,train,30.0,76,2.533333333333333,900,900,7696561,138.0207611111111,0.3014254630416187,3.6362660306953973
S6-K-frontal-2,K,S6,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S6-K-frontal-2.mp4,train,30.0,63,2.1,900,900,6380181,137.93107918871252,0.7786762824276212,3.865377580451803
S6-K-frontal-3,K,S6,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S6-K-frontal-3.mp4,train,30.0,75,2.5,900,900,7595301,138.1918401234568,0.2774559345292039,3.785412805954694
S6-K-frontal-4,K,S6,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S6-K-frontal-4.mp4,train,30.0,58,1.9333333333333333,900,900,5873877,138.04787119341563,0.4520320496944369,3.6569172691276743
S6-K-frontal-5,K,S6,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S6-K-frontal-5.mp4,train,30.0,67,2.2333333333333334,900,900,6785221,136.0435414462081,0.535130792483545,3.599822039086594
S6-K-frontal-6,K,S6,frontal,6,..\..\src\datasets\MSL-dynamic-signs\train\S6-K-frontal-6.mp4,train,30.0,71,2.3666666666666667,900,900,7190261,136.2344737654321,0.36806893325728535,3.524113564557232
S6-Q-frontal-1,Q,S6,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S6-Q-frontal-1.mp4,train,30.0,63,2.1,900,900,6380181,133.79196472663142,1.4132783863689142,3.508345246342674
S6-Q-frontal-2,Q,S6,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S6-Q-frontal-2.mp4,train,30.0,70,2.3333333333333335,900,900,7089001,137.50177107583775,2.1106684451808406,3.5613551437398483
S6-Q-frontal-3,Q,S6,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S6-Q-frontal-3.mp4,train,30.0,69,2.3,900,900,6987741,140.43171569664904,0.7517401780725534,3.740074349404054
S6-Q-frontal-4,Q,S6,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S6-Q-frontal-4.mp4,train,30.0,56,1.8666666666666667,900,900,5671357,139.31878806584362,1.0431499351142295,3.642157124083219
S6-Q-frontal-5,Q,S6,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S6-Q-frontal-5.mp4,train,30.0,51,1.7,900,900,5165057,139.53835308641973,1.1421020599302614,3.7164736327201138
S6-X-frontal-1,X,S6,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S6-X-frontal-1.mp4,train,30.0,72,2.4,900,900,7291521,137.09255787037037,1.3554079975477864,3.2501721904206673
S6-X-frontal-2,X,S6,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S6-X-frontal-2.mp4,train,30.0,57,1.9,900,900,5772617,136.7731242798354,1.3036136900610236,3.34907753896027
S6-X-frontal-3,X,S6,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S6-X-frontal-3.mp4,train,30.0,63,2.1,900,900,6380181,135.29776402116403,1.3947174957664006,3.306621095202387
S6-X-frontal-4,X,S6,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S6-X-frontal-4.mp4,train,30.0,73,2.433333333333333,900,900,7392781,135.33512962962965,1.0111854070610058,3.295790089092745
S6-X-frontal-5,X,S6,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S6-X-frontal-5.mp4,train,30.0,94,3.1333333333333333,900,900,9519245,136.09925061728396,0.9390352197322394,3.147840110664076
S6-Z-frontal-1,Z,S6,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S6-Z-frontal-1.mp4,train,30.0,88,2.933333333333333,900,900,8911681,141.04929903978052,2.5841654370902845,3.1791335932432387
S6-Z-frontal-2,Z,S6,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S6-Z-frontal-2.mp4,train,30.0,80,2.6666666666666665,900,900,8101601,138.28039567901234,2.5218191444821683,3.2865879464388046
S6-Z-frontal-3,Z,S6,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S6-Z-frontal-3.mp4,train,30.0,77,2.566666666666667,900,900,7797821,136.7518887345679,2.5165629211067806,3.1236632532689375
S6-Z-frontal-4,Z,S6,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S6-Z-frontal-4.mp4,train,30.0,93,3.1,900,900,9417985,136.57745395061727,1.9814641640494794,3.1256678602243566
S6-Z-frontal-5,Z,S6,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S6-Z-frontal-5.mp4,train,30.0,89,2.966666666666667,900,900,9012941,136.90031220850477,2.069011359025692,3.1752872168314448
S6-Z-frontal-6,Z,S6,frontal,6,..\..\src\datasets\MSL-dynamic-signs\train\S6-Z-frontal-6.mp4,train,30.0,49,1.6333333333333333,900,900,4962537,135.50096049382714,3.119743417921967,3.132494773805823
S6-Ñ-frontal-1,Ñ,S6,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S6-Ñ-frontal-1.mp4,train,30.0,84,2.8,900,900,8506641,140.9983949245542,0.3506010552193068,3.4629183728769326
S6-Ñ-frontal-2,Ñ,S6,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S6-Ñ-frontal-2.mp4,train,30.0,65,2.1666666666666665,900,900,6582701,140.89630017636685,0.5613937779430128,3.6084664691874067
S6-Ñ-frontal-3,Ñ,S6,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S6-Ñ-frontal-3.mp4,train,30.0,58,1.9333333333333333,900,900,5873877,142.0281878600823,0.37566434151630046,3.4527228297929686
S6-Ñ-frontal-4,Ñ,S6,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S6-Ñ-frontal-4.mp4,train,30.0,60,2.0,900,900,6076397,141.8277757201646,0.7555231074172513,3.5369824987855005
S6-Ñ-frontal-5,Ñ,S6,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S6-Ñ-frontal-5.mp4,train,30.0,63,2.1,900,900,6380181,140.76498183421518,0.46081399114827176,3.5055754666446752
S6-Ñ-frontal-6,Ñ,S6,frontal,6,..\..\src\datasets\MSL-dynamic-signs\train\S6-Ñ-frontal-6.mp4,train,30.0,56,1.8666666666666667,900,900,5671357,139.76765102880657,1.3978881155457832,3.3515153976261245
S7-J-frontal-1,J,S7,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S7-J-frontal-1.mp4,train,59.94,60,1.001001001001001,900,900,11948897,107.66159814814814,0.2523699479400316,4.136273125653609
S7-J-frontal-2,J,S7,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S7-J-frontal-2.mp4,train,59.317,47,0.7923529510932785,900,900,9360142,107.82453703703705,0.2692523263234813,4.355427573102271
S7-J-frontal-3,J,S7,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S7-J-frontal-3.mp4,train,59.283,60,1.0120945296290673,900,900,11948897,108.15058703703704,0.09423986424426527,4.41806253000762
S7-J-frontal-4,J,S7,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S7-J-frontal-4.mp4,train,59.708,66,1.105379513633014,900,900,13143711,108.95888747795414,0.2054830712293866,4.5474507197955445
S7-J-frontal-5,J,S7,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S7-J-frontal-5.mp4,train,59.94,73,1.2178845512178846,900,900,14537656,107.9024862654321,0.5025028432271721,3.9403301458005644
S7-K-frontal-1,K,S7,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S7-K-frontal-1.mp4,train,59.421,89,1.4977869776678279,900,900,17723816,100.14434005486969,0.6245003447558852,3.214609670784772
S7-K-frontal-2,K,S7,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S7-K-frontal-2.mp4,train,59.491,72,1.2102670992250928,900,900,14338521,101.05717854938271,1.0750254279387101,3.2426317311248285
S7-K-frontal-3,K,S7,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S7-K-frontal-3.mp4,train,59.332,78,1.3146362839614374,900,900,15533331,101.05717854938271,1.0750254279387101,3.2426317311248285
S7-K-frontal-4,K,S7,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S7-K-frontal-4.mp4,train,59.611,84,1.409135897736995,900,900,16728141,101.95236117969823,0.6263912106058953,3.3408158066195868
S7-K-frontal-5,K,S7,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S7-K-frontal-5.mp4,train,58.644,84,1.4323715981174545,900,900,16444641,101.9764720164609,0.6464942150491053,3.331372443578723
S7-Q-frontal-1,Q,S7,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S7-Q-frontal-1.mp4,train,59.94,90,1.5015015015015016,900,900,17922951,101.20367750342933,0.15659793017013335,3.8508770605527616
S7-Q-frontal-2,Q,S7,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S7-Q-frontal-2.mp4,train,59.94,84,1.4014014014014013,900,900,16728141,100.97115006858712,0.27909235403054683,3.8947800105998405
S7-Q-frontal-3,Q,S7,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S7-Q-frontal-3.mp4,train,59.547,89,1.4946176969452702,900,900,17723816,100.97081426611797,0.2120407420861914,3.9359108870824233
S7-Q-frontal-4,Q,S7,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S7-Q-frontal-4.mp4,train,59.94,96,1.6016016016016017,900,900,19117765,100.99628666666666,0.13841729463138472,3.8888871974203623
S7-Q-frontal-5,Q,S7,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S7-Q-frontal-5.mp4,train,58.626,90,1.5351550506601168,900,900,17619201,100.9922367626886,0.1614870046403406,3.90546795761012
S7-X-frontal-1,X,S7,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S7-X-frontal-1.mp4,train,59.94,121,2.0186853520186854,900,900,24096144,100.18728376068375,0.3448037087056324,3.389144016193357
S7-X-frontal-2,X,S7,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S7-X-frontal-2.mp4,train,59.94,114,1.901901901901902,900,900,22702195,101.90484238683126,1.718345269161889,3.1731261146437277
S7-X-frontal-3,X,S7,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S7-X-frontal-3.mp4,train,58.615,96,1.637806022349228,900,900,18793765,104.40770086419752,1.2616291114374352,3.059304593129706
S7-X-frontal-4,X,S7,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S7-X-frontal-4.mp4,train,59.692,108,1.8092876767406016,900,900,21507385,104.33900056116723,0.9091842255220237,2.8888360604413132
S7-X-frontal-5,X,S7,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S7-X-frontal-5.mp4,train,59.746,120,2.008502661266026,900,900,23897005,104.50302530864197,1.4360151867001083,2.6998605678613523
S7-Z-frontal-1,Z,S7,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S7-Z-frontal-1.mp4,train,59.585,125,2.0978434169673577,900,900,24892684,105.14244615384615,0.9401735433758592,3.8457147638011326
S7-Z-frontal-2,Z,S7,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S7-Z-frontal-2.mp4,train,59.94,102,1.7017017017017018,900,900,20312575,105.64535476992143,1.2899522305613598,3.945042252698037
S7-Z-frontal-3,Z,S7,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S7-Z-frontal-3.mp4,train,59.448,102,1.7157852240613645,900,900,20312575,107.15308193041527,0.9822725375149395,3.9346896683002863
S7-Z-frontal-4,Z,S7,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S7-Z-frontal-4.mp4,train,59.667,108,1.8100457539343355,900,900,21507385,106.7953014590348,1.5076244342100436,3.663043951739203
S7-Z-frontal-5,Z,S7,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S7-Z-frontal-5.mp4,train,59.777,108,1.806714957257808,900,900,21507385,103.46328821548822,1.1070199194941899,3.5271883641778556
S7-Ñ-frontal-1,Ñ,S7,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S7-Ñ-frontal-1.mp4,train,59.94,96,1.6016016016016017,900,900,19117765,100.80208827160494,0.206088855288489,4.1984804320707205
S7-Ñ-frontal-2,Ñ,S7,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S7-Ñ-frontal-2.mp4,train,59.539,95,1.5955928047162364,900,900,18918630,101.0073011111111,0.1899534355116749,4.198314727155008
S7-Ñ-frontal-3,Ñ,S7,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S7-Ñ-frontal-3.mp4,train,59.666,126,2.111755438608253,900,900,25091819,100.86671889838554,0.2113009682982472,4.285307943371906
S7-Ñ-frontal-4,Ñ,S7,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S7-Ñ-frontal-4.mp4,train,59.682,114,1.9101236553734793,900,900,22702195,100.74301008230451,0.16542654691088962,4.247154708100772
S7-Ñ-frontal-5,Ñ,S7,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S7-Ñ-frontal-5.mp4,train,58.885,102,1.7321898615946336,900,900,19968325,100.70960471380471,0.1580521238682241,4.18008012895803
S8-J-frontal-1,J,S8,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S8-J-frontal-1.mp4,train,59.94,114,1.901901901901902,900,900,22702195,98.98619917695474,0.1853424706316324,2.7275356748560937
S8-J-frontal-2,J,S8,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S8-J-frontal-2.mp4,train,59.542,113,1.8978200261999931,900,900,22503060,98.85043796296297,0.4852217874095997,3.1066121211009503
S8-J-frontal-3,J,S8,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S8-J-frontal-3.mp4,train,59.744,137,2.2931173004820566,900,900,27282304,98.31956913580247,0.9487477290653785,3.1733010493143468
S8-J-frontal-4,J,S8,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S8-J-frontal-4.mp4,train,59.756,108,1.80734988955084,900,900,21507385,96.5814558922559,0.8394410698130983,3.2202389380957728
S8-J-frontal-5,J,S8,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S8-J-frontal-5.mp4,train,59.85,96,1.6040100250626566,900,900,19117765,94.75846308641977,0.8182464247542192,3.0859728078024693
S8-K-frontal-1,K,S8,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S8-K-frontal-1.mp4,train,59.94,103,1.7183850517183852,900,900,20511710,115.64232592592593,0.9662371310414265,2.223773843480761
S8-K-frontal-2,K,S8,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S8-K-frontal-2.mp4,train,59.94,108,1.8018018018018018,900,900,21507385,115.25295701459035,0.8678846964741201,2.2751641965541562
S8-K-frontal-3,K,S8,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S8-K-frontal-3.mp4,train,59.491,101,1.697735791968533,900,900,20113440,115.18348911335578,1.1742147175732753,2.3024026920064844
S8-K-frontal-4,K,S8,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S8-K-frontal-4.mp4,train,59.479,108,1.8157669093293431,900,900,21507385,115.61506318742985,0.874693401827376,2.2168564509729674
S8-K-frontal-5,K,S8,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S8-K-frontal-5.mp4,train,58.65,96,1.6368286445012787,900,900,18793765,116.03768691358025,0.7571469008953939,2.248618146424478
S8-Q-frontal-1,Q,S8,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S8-Q-frontal-1.mp4,train,59.94,96,1.6016016016016017,900,900,19117765,101.44685012345678,1.1418557751685787,2.192600957531474
S8-Q-frontal-2,Q,S8,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S8-Q-frontal-2.mp4,train,59.94,102,1.7017017017017018,900,900,20312575,103.27350067340068,2.138982932699285,2.067674515647837
S8-Q-frontal-3,Q,S8,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S8-Q-frontal-3.mp4,train,58.837,126,2.1415095943029043,900,900,24666569,105.06641320037986,1.8689517910215283,2.1193107292181073
S8-Q-frontal-4,Q,S8,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S8-Q-frontal-4.mp4,train,59.612,107,1.794940615983359,900,900,21308250,107.2826024691358,2.116875277383638,2.0673971916929235
S8-Q-frontal-5,Q,S8,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S8-Q-frontal-5.mp4,train,59.713,120,2.0096126471622595,900,900,23897005,107.52067561728394,1.6053848529996466,1.982724072055581
S8-X-frontal-1,X,S8,frontal,1,..\..\src\datasets\MSL-dynamic-signs\train\S8-X-frontal-1.mp4,train,59.376,95,1.5999730530854217,900,900,18918630,97.51839370370371,0.8939274218354366,2.618591153575827
S8-X-frontal-2,X,S8,frontal,2,..\..\src\datasets\MSL-dynamic-signs\train\S8-X-frontal-2.mp4,train,59.94,96,1.6016016016016017,900,900,19117765,96.68315925925926,0.09410515929341634,2.4760972058436215
S8-X-frontal-3,X,S8,frontal,3,..\..\src\datasets\MSL-dynamic-signs\train\S8-X-frontal-3.mp4,train,59.94,109,1.8184851518184852,900,900,21706520,97.52245454545454,0.7112642827872865,2.480066953109559
S8-X-frontal-4,X,S8,frontal,4,..\..\src\datasets\MSL-dynamic-signs\train\S8-X-frontal-4.mp4,train,58.755,108,1.8381414347715088,900,900,21142885,98.06726083052749,0.6897974883219007,2.3942119616174087
S8-X-frontal-5,X,S8,frontal,5,..\..\src\datasets\MSL-dynamic-signs\train\S8-X-frontal-5.mp4,train,59.592,120,2.013693113169553,900,900,23897005,99.39375113168727,0.6852559937908106,2.3578570769896605
